Ticker,SOL-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD
2018-05-10,,,,,,752.5789794921875,766.7479858398438,726.6640014648438,727.2769775390625,2748950016.0,9325.9599609375,9396.0400390625,9040.51953125,9043.9404296875,6906699776,0.8032119870185852,0.8089140057563782,0.7573419809341431,0.7582370042800903,399324000.0,14.675000190734863,15.045599937438965,13.818400382995605,13.818400382995605,68250000.0,0.3238790035247803,0.3279080092906952,0.2963170111179352,0.29708901047706604,122958000.0
2018-05-11,,,,,,727.0130004882812,736.9769897460938,669.8250122070312,679.5859985351562,3290080000.0,9052.9599609375,9052.9599609375,8394.4599609375,8441.490234375,8488520192,0.7565780282020569,0.761326014995575,0.6560260057449341,0.6849480271339417,991409024.0,13.880499839782715,14.094099998474121,12.589500427246094,12.993900299072266,57027500.0,0.2967970073223114,0.2994619905948639,0.2481369972229004,0.2601270079612732,348752000.0
2018-05-12,,,,,,679.8770141601562,691.4110107421875,644.0659790039062,686.0479736328125,2668480000.0,8441.4404296875,8664.8603515625,8223.5,8504.8896484375,6821380096,0.6857720017433167,0.7149180173873901,0.6397709846496582,0.6967350244522095,596684992.0,12.972700119018555,13.147199630737305,12.253899574279785,12.943900108337402,44001000.0,0.2626489996910095,0.2834100127220154,0.24127799272537231,0.27093198895454407,255480992.0
2018-05-13,,,,,,687.1749877929688,741.31201171875,675.3189697265625,733.4959716796875,2362500096.0,8515.490234375,8773.5498046875,8395.1201171875,8723.9404296875,5866379776,0.6980850100517273,0.7589769959449768,0.6809710264205933,0.745747983455658,532488000.0,13.008000373840332,13.553999900817871,12.743000030517578,13.11870002746582,70816496.0,0.27164000272750854,0.2901510000228882,0.2643609941005707,0.28589001297950745,179522000.0
2018-05-14,,,,,,732.7329711914062,742.1699829101562,695.7919921875,730.5490112304688,3005110016.0,8713.099609375,8881.1201171875,8367.9697265625,8716.7900390625,7364149760,0.7447010278701782,0.7569829821586609,0.7076929807662964,0.7408980131149292,613462016.0,13.158300399780273,13.165300369262695,12.356399536132812,12.870699882507324,49317700.0,0.28585198521614075,0.2860879898071289,0.26108598709106445,0.27343401312828064,161643008.0
2018-05-15,,,,,,731.1430053710938,739.052001953125,700.9949951171875,708.8709716796875,2523069952.0,8705.1904296875,8836.1904296875,8456.4501953125,8510.3798828125,6705710080,0.7389379739761353,0.7522690296173096,0.6926670074462891,0.6985880136489868,422980000.0,12.853899955749512,13.272299766540527,12.514399528503418,12.56779956817627,45696200.0,0.2742690145969391,0.27875998616218567,0.2576969861984253,0.26015499234199524,97408800.0
2018-05-16,,,,,,708.0869750976562,710.2000122070312,682.541015625,707.0499877929688,2476130048.0,8504.41015625,8508.4296875,8175.490234375,8368.830078125,6760220160,0.6959199905395508,0.7140809893608093,0.6694380044937134,0.7140809893608093,429641984.0,12.558099746704102,12.567399978637695,11.95110034942627,12.260499954223633,35233200.0,0.25908198952674866,0.26018598675727844,0.24371999502182007,0.2563750147819519,108749000.0
2018-05-17,,,,,,708.718017578125,718.8330078125,668.833984375,672.656982421875,2350619904.0,8370.0498046875,8445.5400390625,8054.1201171875,8094.31982421875,5862530048,0.7133880257606506,0.7146180272102356,0.6612129807472229,0.6673099994659424,337999008.0,12.315600395202637,12.970999717712402,12.273599624633789,12.46500015258789,54251500.0,0.25735199451446533,0.2631109952926636,0.24219399690628052,0.2436639964580536,83683800.0
2018-05-18,,,,,,672.1019897460938,695.031005859375,663.8090209960938,694.3670043945312,2305740032.0,8091.830078125,8274.1201171875,7974.81982421875,8250.9697265625,5764190208,0.6654000282287598,0.6856250166893005,0.6533899903297424,0.6802939772605896,344944000.0,12.36139965057373,16.220500946044922,12.053099632263184,15.13539981842041,243260992.0,0.2428160011768341,0.2468090057373047,0.23478099703788757,0.24554400146007538,79212200.0
2018-05-19,,,,,,695.072021484375,715.5780029296875,686.791015625,696.530029296875,2021549952.0,8255.73046875,8372.0595703125,8183.35009765625,8247.1796875,4712399872,0.6807590126991272,0.6904500126838684,0.6658959984779358,0.6767129898071289,249039008.0,15.134599685668945,15.621000289916992,13.993200302124023,14.245699882507324,138320992.0,0.24619899690151215,0.2483540028333664,0.2389339953660965,0.24327099323272705,57778000.0
2018-05-20,,,,,,697.9229736328125,723.7529907226562,692.6690063476562,715.3690185546875,2156910080.0,8246.990234375,8562.41015625,8205.240234375,8513.25,5191059968,0.6772580146789551,0.704613983631134,0.6733480095863342,0.7002440094947815,275614016.0,14.350199699401855,14.368900299072266,13.68529987335205,14.117799758911133,95390200.0,0.2431430071592331,0.2607850134372711,0.24097399413585663,0.2561360001564026,101310000.0
2018-05-21,,,,,,717.1929931640625,719.2780151367188,692.4940185546875,699.2219848632812,2005170048.0,8522.330078125,8557.51953125,8365.1201171875,8418.990234375,5154990080,0.7004410028457642,0.703050971031189,0.6762030124664307,0.6815869808197021,250480992.0,14.125399589538574,14.7878999710083,13.816699981689453,14.722299575805664,97367296.0,0.25613000988960266,0.2611689865589142,0.2471340000629425,0.24884000420570374,85090304.0
2018-05-22,,,,,,700.177978515625,700.9760131835938,644.0260009765625,647.7410278320312,2230469888.0,8419.8701171875,8423.25,8004.580078125,8041.77978515625,5137010176,0.6821510195732117,0.68293297290802,0.6445879936218262,0.645566999912262,234712992.0,14.570899963378906,14.835100173950195,13.749199867248535,13.92549991607666,86545104.0,0.24939699470996857,0.2500759959220886,0.22340799868106842,0.22440800070762634,78363296.0
2018-05-23,,,,,,646.6699829101562,651.635986328125,572.9520263671875,583.5850219726562,2995429888.0,8037.080078125,8054.66015625,7507.8798828125,7557.81982421875,6491120128,0.6486340165138245,0.6491209864616394,0.5869969725608826,0.599593997001648,482480992.0,13.852899551391602,13.925200462341309,12.33430004119873,12.626199722290039,68215200.0,0.22439299523830414,0.2261500060558319,0.19879800081253052,0.20287300646305084,124268000.0
2018-05-24,,,,,,584.5360107421875,610.8179931640625,557.2059936523438,601.7550048828125,2791099904.0,7561.1201171875,7738.60009765625,7331.14013671875,7587.33984375,6049220096,0.5992069840431213,0.6402580142021179,0.5892720222473145,0.6319969892501831,440532992.0,12.609999656677246,13.190899848937988,12.201499938964844,13.000300407409668,54410900.0,0.20332400500774384,0.21330200135707855,0.19310900568962097,0.2089889943599701,127678000.0
2018-05-25,,,,,,602.1400146484375,617.1859741210938,575.6240234375,586.7340087890625,2110919936.0,7592.2998046875,7659.14013671875,7392.64990234375,7480.14013671875,4867829760,0.6329240202903748,0.6362079977989197,0.6033340096473694,0.6110010147094727,289816000.0,13.032600402832031,13.370599746704102,12.635299682617188,13.008000373840332,49173800.0,0.20905999839305878,0.21063600480556488,0.19731999933719635,0.200654998421669,83368000.0
2018-05-26,,,,,,587.426025390625,606.1749877929688,583.5120239257812,587.280029296875,1694300032.0,7486.47998046875,7595.16015625,7349.1201171875,7355.8798828125,4051539968,0.6101179718971252,0.6264939904212952,0.6037999987602234,0.6127079725265503,213242000.0,12.963000297546387,13.196399688720703,12.695899963378906,12.759099960327148,43258400.0,0.19976100325584412,0.20549200475215912,0.1958950012922287,0.19656699895858765,60616400.0
2018-05-27,,,,,,588.52001953125,590.3280029296875,562.8660278320312,572.6680297851562,1788790016.0,7362.080078125,7381.740234375,7270.9599609375,7368.22021484375,4056519936,0.6120399832725525,0.612883985042572,0.6033279895782471,0.6078810095787048,186963008.0,12.785699844360352,12.7923002243042,12.329099655151367,12.605799674987793,36691600.0,0.1963540017604828,0.19643600285053253,0.1923220008611679,0.1935569941997528,58991000.0
2018-05-28,,,,,,573.0449829101562,576.0490112304688,512.552001953125,516.0360107421875,2356900096.0,7371.31005859375,7419.0498046875,7100.89013671875,7135.990234375,5040600064,0.6083679795265198,0.60978102684021,0.5522990226745605,0.5522990226745605,327903008.0,12.599599838256836,12.752799987792969,11.703100204467773,11.89430046081543,33398400.0,0.1936960071325302,0.19497700035572052,0.174002006649971,0.17478300631046295,95106200.0
2018-05-29,,,,,,516.1480102539062,572.2639770507812,516.1480102539062,565.3880004882812,2330820096.0,7129.4599609375,7526.419921875,7090.68017578125,7472.58984375,5662660096,0.5560839772224426,0.6107490062713623,0.5516350269317627,0.6012409925460815,380744000.0,11.955499649047852,12.675200462341309,11.76710033416748,12.571700096130371,48807700.0,0.17547500133514404,0.2087389975786209,0.17415300011634827,0.20318999886512756,185184000.0
2018-05-30,,,,,,566.8300170898438,583.135986328125,545.4310302734375,559.5900268554688,2053970048.0,7469.72998046875,7573.77001953125,7313.60009765625,7406.52001953125,4922540032,0.6037690043449402,0.6276789903640747,0.5900580286979675,0.6058170199394226,320604992.0,12.608400344848633,12.796899795532227,12.273900032043457,12.570899963378906,43146300.0,0.203685000538826,0.21802300214767456,0.2011840045452118,0.21114300191402435,222612000.0
2018-05-31,,,,,,558.4970092773438,585.5380249023438,557.0659790039062,577.64501953125,1985040000.0,7406.14990234375,7608.89990234375,7361.1298828125,7494.169921875,5127130112,0.6034520268440247,0.6216359734535217,0.5960890054702759,0.6126220226287842,283328000.0,12.561800003051758,14.219400405883789,12.413800239562988,14.190199851989746,93931696.0,0.2103929966688156,0.2300570011138916,0.20620499551296234,0.22521400451660156,202076000.0
2018-06-01,,,,,,578.6719970703125,589.093017578125,567.6649780273438,580.0430297851562,1945890048.0,7500.7001953125,7604.72998046875,7407.33984375,7541.4501953125,4921460224,0.6128929853439331,0.6248239874839783,0.6090689897537231,0.6233639717102051,263088000.0,14.251700401306152,14.411399841308594,13.789299964904785,14.240799903869629,80342200.0,0.22453300654888153,0.22918400168418884,0.2169550061225891,0.22250699996948242,130538000.0
2018-06-02,,,,,,580.4290161132812,597.0770263671875,577.322021484375,591.8079833984375,1880390016.0,7536.72021484375,7695.830078125,7497.259765625,7643.4501953125,4939299840,0.6234620213508606,0.6489819884300232,0.6194769740104675,0.6434509754180908,315206016.0,14.319199562072754,14.845999717712402,14.008700370788574,14.679699897766113,87983000.0,0.22270099818706512,0.22953100502490997,0.21924200654029846,0.227742001414299,116435000.0
2018-06-03,,,,,,591.2589721679688,624.5130004882812,591.2589721679688,618.3289794921875,1832550016.0,7632.08984375,7754.89013671875,7613.0400390625,7720.25,4851760128,0.6434119939804077,0.6735939979553223,0.6408910155296326,0.6712049841880798,327804000.0,14.681900024414062,14.950799942016602,14.328300476074219,14.565999984741211,82182304.0,0.22769999504089355,0.23676100373268127,0.2251179963350296,0.2281540036201477,117208000.0
2018-06-04,,,,,,619.43701171875,623.4290161132812,583.7470092773438,592.9849853515625,1903430016.0,7722.52978515625,7753.81982421875,7474.0400390625,7514.47021484375,4993169920,0.6924660205841064,0.7036229968070984,0.6446030139923096,0.661424994468689,558131008.0,14.675600051879883,14.675600051879883,13.665499687194824,14.261099815368652,58219100.0,0.2281550019979477,0.23122799396514893,0.21229000389575958,0.2140119969844818,115605000.0
2018-06-05,,,,,,593.406005859375,611.3300170898438,580.9819946289062,609.302978515625,1844269952.0,7500.89990234375,7643.22998046875,7397.0,7633.759765625,4961739776,0.6618980169296265,0.6838399767875671,0.6414279937744141,0.6770150065422058,386328000.0,14.253899574279785,15.674799919128418,14.210200309753418,15.599300384521484,101474000.0,0.21424700319766998,0.22172799706459045,0.20481500029563904,0.2204670011997223,119846000.0
2018-06-06,,,,,,610.2620239257812,611.6430053710938,596.39599609375,607.1240234375,1756530048.0,7625.97021484375,7680.43017578125,7502.009765625,7653.97998046875,4692259840,0.677901029586792,0.6816679835319519,0.6600589752197266,0.674796998500824,273966016.0,15.598999977111816,17.360700607299805,15.349900245666504,17.247499465942383,157806000.0,0.22056500613689423,0.2208620011806488,0.21070800721645355,0.215720996260643,84766304.0
2018-06-07,,,,,,607.68701171875,616.1439819335938,601.6929931640625,605.18701171875,1880140032.0,7650.81982421875,7741.27001953125,7650.81982421875,7678.240234375,4485799936,0.6753129959106445,0.6882230043411255,0.6731460094451904,0.6781280040740967,244568000.0,17.26650047302246,17.438100814819336,16.175399780273438,16.263099670410156,131031000.0,0.21610499918460846,0.21935099363327026,0.20957300066947937,0.21111899614334106,76949400.0
2018-06-08,,,,,,605.4429931640625,608.8109741210938,595.593017578125,601.0770263671875,1637779968.0,7685.14013671875,7698.18994140625,7558.39990234375,7624.919921875,4227579904,0.677586019039154,0.6796680092811584,0.6608039736747742,0.6743429899215698,221887008.0,16.34950065612793,16.625099182128906,15.830699920654297,16.273799896240234,94394600.0,0.21083100140094757,0.21084100008010864,0.20263400673866272,0.20535799860954285,68728600.0
2018-06-09,,,,,,600.905029296875,608.5830078125,597.56201171875,597.56201171875,1519309952.0,7632.52001953125,7683.580078125,7531.97998046875,7531.97998046875,3845220096,0.6747779846191406,0.6788930296897888,0.6597549915313721,0.6597549915313721,175990000.0,16.311899185180664,16.890300750732422,15.963199615478516,15.963199615478516,85299904.0,0.2052599936723709,0.20966799557209015,0.20209099352359772,0.20209099352359772,51481400.0
2018-06-10,,,,,,594.344970703125,594.344970703125,511.8890075683594,526.47900390625,2234880000.0,7499.5498046875,7499.5498046875,6709.06982421875,6786.02001953125,5804839936,0.6595140099525452,0.6595140099525452,0.5612369775772095,0.588126003742218,492555008.0,15.928600311279297,15.928600311279297,13.592300415039062,14.184200286865234,79288200.0,0.2015170007944107,0.2015170007944107,0.1711290031671524,0.1768680065870285,137836000.0
2018-06-11,,,,,,524.8569946289062,536.8579711914062,515.2689819335938,533.2839965820312,1982119936.0,6799.2900390625,6910.18017578125,6706.6298828125,6906.919921875,4745269760,0.5861979722976685,0.604066014289856,0.5687209963798523,0.604066014289856,336547008.0,14.135499954223633,15.383500099182129,13.785900115966797,15.383500099182129,83039696.0,0.1762620061635971,0.18193699419498444,0.16789300739765167,0.1812800019979477,89350704.0
2018-06-12,,,,,,532.7100219726562,538.9550170898438,491.2349853515625,496.8429870605469,1932760064.0,6905.81982421875,6907.9599609375,6542.080078125,6582.35986328125,4654380032,0.6021360158920288,0.6021389961242676,0.5566530227661133,0.5629330277442932,309544000.0,15.524700164794922,16.158700942993164,14.992199897766113,15.226200103759766,116016000.0,0.18134799599647522,0.182888001203537,0.1627880036830902,0.16658499836921692,82885904.0
2018-06-13,,,,,,498.01800537109375,501.9049987792969,459.0039978027344,477.4939880371094,2080130048.0,6596.8798828125,6631.66015625,6285.6298828125,6349.89990234375,5052349952,0.56284499168396,0.5646420121192932,0.5170360207557678,0.5346630215644836,359864992.0,15.296899795532227,15.718400001525879,14.026200294494629,14.589099884033203,97415904.0,0.1661359965801239,0.16681799292564392,0.15120400488376617,0.16040800511837006,99731600.0
2018-06-14,,,,,,478.3810119628906,523.5449829101562,467.46600341796875,519.7420043945312,2458650112.0,6342.75,6707.14013671875,6334.4599609375,6675.35009765625,5138710016,0.5354350209236145,0.5705900192260742,0.5266140103340149,0.5613059997558594,379824992.0,14.640299797058105,15.025899887084961,14.140000343322754,14.895299911499023,80329504.0,0.1602499932050705,0.17652100324630737,0.15536899864673615,0.17237499356269836,199562000.0
2018-06-15,,,,,,520.47998046875,521.3049926757812,487.468994140625,491.0039978027344,1808269952.0,6674.080078125,6681.080078125,6433.8701171875,6456.580078125,3955389952,0.5600619912147522,0.5600619912147522,0.5343009829521179,0.5377069711685181,241684992.0,14.881999969482422,15.646900177001953,14.691100120544434,15.048100471496582,79159296.0,0.17221799492835999,0.17221799492835999,0.16192899644374847,0.16274699568748474,73950496.0
2018-06-16,,,,,,490.41400146484375,503.2229919433594,488.85101318359375,499.6419982910156,1314109952.0,6455.4501953125,6592.490234375,6402.2900390625,6550.16015625,3194170112,0.5371059775352478,0.5392929911613464,0.5235880017280579,0.5347840189933777,202682000.0,14.936300277709961,15.981399536132812,14.936300277709961,15.809200286865234,81354704.0,0.16274100542068481,0.16462799906730652,0.15985600650310516,0.16296200454235077,42213400.0
2018-06-17,,,,,,499.4599914550781,507.6409912109375,498.64801025390625,500.447998046875,1264870016.0,6545.52978515625,6589.10986328125,6499.27001953125,6499.27001953125,3104019968,0.535535991191864,0.5388810038566589,0.5252150297164917,0.5282160043716431,166028000.0,15.779000282287598,17.23259925842285,15.764100074768066,16.578800201416016,107346000.0,0.16313700377941132,0.16447700560092926,0.1610269993543625,0.16137999296188354,35748800.0
2018-06-18,,,,,,499.38299560546875,521.7960205078125,494.0660095214844,518.8909912109375,1513869952.0,6510.06982421875,6781.14013671875,6446.68017578125,6734.81982421875,4039200000,0.5288199782371521,0.547793984413147,0.5118330121040344,0.5374950170516968,276527008.0,16.621700286865234,17.18630027770996,16.221200942993164,16.87969970703125,106776000.0,0.16112199425697327,0.1675110012292862,0.1567080020904541,0.1641169935464859,55507800.0
2018-06-19,,,,,,519.0230102539062,542.35302734375,516.31201171875,537.9569702148438,1726569984.0,6742.39013671875,6822.5,6709.919921875,6769.93994140625,4057029888,0.5386139750480652,0.5580589771270752,0.5345950126647949,0.5496209859848022,255400000.0,16.780099868774414,16.936800003051758,16.20800018310547,16.699600219726562,80738096.0,0.16470199823379517,0.1699029952287674,0.16211700439453125,0.1671849936246872,69854400.0
2018-06-20,,,,,,538.5059814453125,541.0150146484375,519.3690185546875,536.2680053710938,1596290048.0,6770.759765625,6821.56005859375,6611.8798828125,6776.5498046875,3888640000,0.5497379899024963,0.5505539774894714,0.525858998298645,0.5392860174179077,256920000.0,16.760799407958984,16.86319923400879,15.741100311279297,16.061899185180664,65190300.0,0.1667809933423996,0.16733099520206451,0.15679700672626495,0.16198499500751495,83625600.0
2018-06-21,,,,,,536.447021484375,543.7169799804688,524.2589721679688,527.3670043945312,1462070016.0,6780.08984375,6810.93994140625,6715.169921875,6729.740234375,3529129984,0.5392280220985413,0.5470070242881775,0.5306969881057739,0.5347750186920166,194312000.0,16.072200775146484,17.268299102783203,15.916500091552734,17.053300857543945,122980000.0,0.1620510071516037,0.16375699639320374,0.15755100548267365,0.1585559993982315,41237700.0
2018-06-22,,,,,,527.1939697265625,527.1939697265625,456.87701416015625,465.8169860839844,2226030080.0,6737.8798828125,6747.080078125,6006.60009765625,6083.68994140625,5079810048,0.535090982913971,0.535090982913971,0.4772860109806061,0.4869470000267029,339428992.0,17.071399688720703,17.24370002746582,15.2608003616333,15.593899726867676,113751000.0,0.15846000611782074,0.15901899337768555,0.13742899894714355,0.13983899354934692,79062000.0
2018-06-23,,,,,,466.27398681640625,479.1289978027344,462.39300537109375,474.5199890136719,1651379968.0,6090.10009765625,6224.81982421875,6071.81005859375,6162.47998046875,3431360000,0.4873090088367462,0.4967130124568939,0.4808740019798279,0.49128401279449463,204927008.0,15.601699829101562,16.059200286865234,15.364700317382812,15.551199913024902,70431104.0,0.14033399522304535,0.14327900111675262,0.13485200703144073,0.1378680020570755,38721800.0
2018-06-24,,,,,,474.76800537109375,475.3590087890625,426.468994140625,457.6719970703125,2490579968.0,6164.27978515625,6223.77978515625,5826.41015625,6173.22998046875,4566909952,0.49177300930023193,0.4937250018119812,0.4500479996204376,0.47738000750541687,369520000.0,15.570899963378906,15.594599723815918,13.544400215148926,14.447600364685059,96256304.0,0.13835500180721283,0.13859200477600098,0.12196200340986252,0.1327030062675476,73037504.0
2018-06-25,,,,,,455.9360046386719,470.343994140625,448.89599609375,460.30999755859375,4007950080.0,6171.97021484375,6327.3701171875,6119.68017578125,6249.18017578125,5500810240,0.4771060049533844,0.4911099970340729,0.4755600094795227,0.48175299167633057,231728992.0,14.456999778747559,15.065899848937988,13.833900451660156,14.920900344848633,60358000.0,0.13232100009918213,0.13825400173664093,0.1285559982061386,0.13526900112628937,57752100.0
2018-06-26,,,,,,460.7330017089844,461.2130126953125,432.7720031738281,432.7720031738281,1356560000.0,6253.5498046875,6290.16015625,6093.669921875,6093.669921875,3279759872,0.4823809862136841,0.48287200927734375,0.45600101351737976,0.45600101351737976,179426000.0,14.932900428771973,14.985199928283691,13.867799758911133,14.119999885559082,37503400.0,0.1356229931116104,0.13605499267578125,0.12609900534152985,0.12609900534152985,32927500.0
2018-06-27,,,,,,432.2439880371094,444.2430114746094,424.8389892578125,442.364990234375,1368940032.0,6084.39990234375,6180.0,6052.85009765625,6157.1298828125,3296219904,0.45555099844932556,0.4727579951286316,0.4519599974155426,0.47036999464035034,215618000.0,14.06719970703125,14.3056001663208,13.894100189208984,14.050100326538086,44136600.0,0.12655100226402283,0.12800000607967377,0.12392500042915344,0.12744399905204773,37072400.0
2018-06-28,,,,,,442.2900085449219,443.6180114746094,419.6830139160156,422.364990234375,1360790016.0,6153.16015625,6170.41015625,5873.0498046875,5903.43994140625,3467800064,0.47032999992370605,0.47168299555778503,0.44574999809265137,0.4484579861164093,220566000.0,14.030900001525879,14.749799728393555,13.860799789428711,14.124600410461426,67290496.0,0.12739300727844238,0.1285029947757721,0.11849799752235413,0.11931999772787094,42250100.0
2018-06-29,,,,,,422.5870056152344,441.7929992675781,407.9469909667969,436.0090026855469,1564499968.0,5898.1298828125,6261.66015625,5835.75,6218.2998046875,3966230016,0.44835400581359863,0.45833998918533325,0.4273020029067993,0.4530799984931946,309777984.0,14.174300193786621,14.646900177001953,13.77970027923584,14.508600234985352,52784600.0,0.11939699947834015,0.12743599712848663,0.11467400193214417,0.12571999430656433,65802200.0
2018-06-30,,,,,,436.2090148925781,458.7969970703125,436.2090148925781,455.17999267578125,1475939968.0,6214.22021484375,6465.509765625,6214.22021484375,6404.0,4543860224,0.4541119933128357,0.48014700412750244,0.4541119933128357,0.46624499559402466,345528992.0,14.549099922180176,15.18239974975586,14.291500091552734,14.657299995422363,59676900.0,0.12603600323200226,0.138372004032135,0.12603600323200226,0.13767099380493164,104599000.0
2018-07-01,,,,,,455.24200439453125,457.1390075683594,446.385009765625,453.9179992675781,1511730048.0,6411.68017578125,6432.85009765625,6289.2900390625,6385.81982421875,4788259840,0.46594399213790894,0.4662800133228302,0.45081600546836853,0.4613580107688904,267224992.0,14.676199913024902,14.68690013885498,14.144200325012207,14.40410041809082,38434400.0,0.138264000415802,0.14573100209236145,0.13386599719524384,0.14220799505710602,108733000.0
2018-07-02,,,,,,453.8240051269531,479.1300048828125,447.1109924316406,475.34698486328125,1625789952.0,6380.3798828125,6683.85986328125,6305.7001953125,6614.18017578125,4396930048,0.4616059958934784,0.4889239966869354,0.4538390040397644,0.4861220121383667,335919008.0,14.397700309753418,14.822999954223633,14.057000160217285,14.570599555969238,55614000.0,0.14259099960327148,0.16193599998950958,0.13863900303840637,0.15827800333499908,161860000.0
2018-07-03,,,,,,475.385986328125,483.85400390625,462.5820007324219,464.19500732421875,1683939968.0,6596.66015625,6671.3701171875,6447.75,6529.58984375,4672309760,0.48625901341438293,0.5156959891319275,0.4808430075645447,0.4852229952812195,410225984.0,14.563400268554688,14.784700393676758,14.075900077819824,14.171500205993652,60657300.0,0.15852199494838715,0.1666869968175888,0.14946100115776062,0.15065500140190125,108280000.0
2018-07-04,,,,,,464.1510009765625,481.4360046386719,455.18499755859375,467.3179931640625,1549769984.0,6550.8701171875,6771.919921875,6450.4599609375,6597.5498046875,4176689920,0.48558399081230164,0.503603994846344,0.47577399015426636,0.4900430142879486,313828992.0,14.226200103759766,14.328800201416016,13.907999992370605,14.005499839782715,37043700.0,0.1501999944448471,0.15990400314331055,0.14688299596309662,0.15095999836921692,86594896.0
2018-07-05,,,,,,467.2869873046875,483.2250061035156,464.6289978027344,474.4119873046875,1828610048.0,6599.7099609375,6749.5400390625,6546.64990234375,6639.14013671875,4999240192,0.49042201042175293,0.49740201234817505,0.4729659855365753,0.4816249907016754,279999008.0,14.039600372314453,14.139100074768066,13.652000427246094,13.850500106811523,41185300.0,0.15159699320793152,0.154571995139122,0.14510400593280792,0.14892099797725677,73881296.0
2018-07-06,,,,,,474.35699462890625,479.6520080566406,457.614990234375,474.0119934082031,1627609984.0,6638.68994140625,6700.93994140625,6533.5498046875,6673.5,4313959936,0.4805789887905121,0.48147299885749817,0.4624139964580536,0.47915101051330566,245003008.0,13.976099967956543,13.98639965057373,13.276599884033203,13.529600143432617,33466000.0,0.1487489938735962,0.1487489938735962,0.13947300612926483,0.1460839956998825,69138800.0
2018-07-07,,,,,,474.0570068359375,491.6600036621094,466.83599853515625,491.6600036621094,1358360064.0,6668.7099609375,6863.990234375,6579.240234375,6856.93017578125,3961080064,0.47861701250076294,0.4924769997596741,0.4677160084247589,0.4924769997596741,214979008.0,13.540900230407715,14.404800415039062,13.42590045928955,14.404800415039062,79974896.0,0.14625699818134308,0.15037299692630768,0.13890400528907776,0.15037299692630768,47965500.0
2018-07-08,,,,,,492.0679931640625,503.1990051269531,488.4169921875,489.1189880371094,1344560000.0,6857.7998046875,6885.91015625,6747.97998046875,6773.8798828125,3386210048,0.4923189878463745,0.49489501118659973,0.4759660065174103,0.4777489900588989,226644000.0,14.397899627685547,14.422300338745117,13.934499740600586,13.991900444030762,60275400.0,0.1499529927968979,0.15138499438762665,0.14476199448108673,0.14538900554180145,48142400.0
2018-07-09,,,,,,488.87799072265625,490.85198974609375,475.17498779296875,476.6820068359375,1533799936.0,6775.080078125,6838.68017578125,6724.33984375,6741.75,3718129920,0.4772909879684448,0.4807739853858948,0.47265300154685974,0.4742699861526489,206344992.0,14.038399696350098,14.088299751281738,13.634099960327148,13.66450023651123,36874000.0,0.14534500241279602,0.14611099660396576,0.13994799554347992,0.13997100293636322,42768500.0
2018-07-10,,,,,,476.1619873046875,478.3179931640625,433.9599914550781,434.42401123046875,1789069952.0,6739.2099609375,6767.740234375,6320.72021484375,6329.9501953125,4052430080,0.47385498881340027,0.47433599829673767,0.4432609975337982,0.4450420141220093,230418000.0,13.614399909973145,13.660699844360352,12.671899795532227,12.761300086975098,36507100.0,0.13972899317741394,0.14065399765968323,0.12879200279712677,0.12879200279712677,62318800.0
2018-07-11,,,,,,434.5150146484375,447.3160095214844,429.5069885253906,446.51800537109375,1422470016.0,6330.77001953125,6444.9599609375,6330.47021484375,6394.7099609375,3644859904,0.445127010345459,0.4525449872016907,0.4435740113258362,0.45023301243782043,183887008.0,12.824899673461914,12.88659954071045,12.25160026550293,12.704899787902832,38867700.0,0.12880100309848785,0.13392500579357147,0.12646600604057312,0.13148300349712372,50179700.0
2018-07-12,,,,,,446.50201416015625,446.50201416015625,422.80999755859375,430.0740051269531,1495440000.0,6396.77978515625,6397.10009765625,6136.419921875,6228.81005859375,3770170112,0.44988200068473816,0.449972003698349,0.4280329942703247,0.4353640079498291,182139008.0,12.691900253295898,12.773500442504883,11.901599884033203,12.070599555969238,26008100.0,0.13155999779701233,0.13155999779701233,0.12315399944782257,0.12718099355697632,37623900.0
2018-07-13,,,,,,430.7409973144531,442.3630065917969,430.7409973144531,434.0270080566406,1489670016.0,6235.02978515625,6310.5498046875,6192.240234375,6238.0498046875,3805400064,0.4365139901638031,0.44450798630714417,0.4348050057888031,0.438740998506546,179403008.0,12.093500137329102,12.433199882507324,12.043399810791016,12.180100440979004,29709900.0,0.1272989958524704,0.14172899723052979,0.12602700293064117,0.13788700103759766,92778496.0
2018-07-14,,,,,,434.510986328125,439.4339904785156,431.4739990234375,436.08599853515625,1235820032.0,6247.5,6298.18994140625,6212.22021484375,6276.1201171875,2923670016,0.43856099247932434,0.441646009683609,0.4338949918746948,0.4392710030078888,134840992.0,12.192999839782715,12.273500442504883,11.969099998474121,12.096500396728516,21534200.0,0.1383650004863739,0.13989099860191345,0.13385100662708282,0.1370919942855835,55022100.0
